rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
15,grandmaster,dott,https://www.kaggle.com/dott1718,13,6,2,93924,Austria,Vienna,Vienna,Senior Data Scientist,H2O.ai
16,grandmaster,Bo,https://www.kaggle.com/boliu0,15,8,4,92679,United States,New York,New York,Deep Learning,NVIDIA
17,grandmaster,YoonSoo,https://www.kaggle.com/harangdev,5,6,0,92226,South Korea,Seoul,Seoul,Student,Seoul National University
18,grandmaster,Limerobot,https://www.kaggle.com/limerobot,11,5,1,91193,South Korea,Gyeonggi-do,Seongnam-si,Data Scientist,UPSTAGE AI
19,master,Tim Riggins,https://www.kaggle.com/timriggins,2,5,4,90102,United States,Kansas,Dillon,Drinker,Riggins' Rigs
20,grandmaster,tascj,https://www.kaggle.com/tascj0,6,8,2,89866,China,Zhejiang,Hangzhou, , 
21,grandmaster,Chris Deotte,https://www.kaggle.com/cdeotte,14,13,8,88358,United States,California,San Diego,Data Scientist & Researcher,Nvidia
22,grandmaster,sheep,https://www.kaggle.com/steamedsheep,8,10,4,87465,China,Guangdong Province,Guangzhou,^ ^,403
23,grandmaster,takuoko,https://www.kaggle.com/takuok,8,10,10,83125,Japan,Tokyo,Tokyo,DataScientist,Rist. Z by HP & NVIDIA Data Science Global Ambassador
24,grandmaster,Bojan Tunguz,https://www.kaggle.com/tunguz,9,17,28,81654,United States,Indiana,Greencastle,Data Scientist,Nvidia
25,master,Tom,https://www.kaggle.com/tikutiku,4,10,1,76759,Japan,Nagano,Ueda,Engineer,HIOKI E.E.Corporation
26,master,KS,https://www.kaggle.com/ks2019,4,15,3,76648,India,Maharashtra,Mumbai,Machine Learning Engineer,Jio Saavn
27,grandmaster,tito,https://www.kaggle.com/its7171,11,13,0,74363,Japan,Tokyo,Tokyo,Search Engineer,Universal Knowledge Inc.
28,grandmaster,Gary,https://www.kaggle.com/garybios,12,11,0,73614,China,Guangdong Province,Shenzhen,overfitting,Kaggle
29,grandmaster,SeungKee,https://www.kaggle.com/keetar,5,1,0,73323,South Korea,Seoul,Seoul,DL Engineer,Samsung Electronics
30,grandmaster,Theo Viel,https://www.kaggle.com/theoviel,9,12,3,72293,France,Île-de-France,Paris,Research Scientist,DAMAE Medical
31,master,Nischay Dhankhar,https://www.kaggle.com/nischaydnk,4,15,4,68141,India,Haryana,Gurugram,Undergraduate,"Netaji Subash University Of Technology, Delhi"
32,master,Mathurin Aché,https://www.kaggle.com/mathurinache,6,35,46,66940,France,Pays de la Loire,Orvault,Data Scientist,Prevision.io
33,expert,Kirderf,https://www.kaggle.com/kirderf,0,8,21,66885,Sweden,Stockholm County,Stockholm,nan,nan
34,grandmaster,Tom Van de Wiele,https://www.kaggle.com/tvdwiele,7,1,0,66622,Norway,Innlandet,Gran,Senior Quantitative Researcher,G-Research
35,grandmaster,Kun Hao Yeh,https://www.kaggle.com/khyeh0719,9,18,6,65951,Taiwan,UNKOWN,Hsinchu,Data Scientist,H2O.ai
36,master,Manuel Campos,https://www.kaggle.com/coreacasa,1,27,18,62888,Spain,Community of Madrid,Madrid,Kaggler at None,UNKOWN
37,master,Firas Baba,https://www.kaggle.com/rinnqd,2,9,1,62510,Norway,Rogaland,Stavanger,Machine Learning Engineer,boost.ai
38,master,Darek Kłeczek,https://www.kaggle.com/thedrcat,2,2,0,62004,Poland,Masovian Voivodeship,Warsaw,Data Science,P&G
39,grandmaster,nagiss,https://www.kaggle.com/nagiss,5,5,0,61483,Japan,Tokyo,Tokyo,Graduate Student,Waseda University
40,grandmaster,Ian Pan,https://www.kaggle.com/vaillant,7,6,0,61166,United States,Massachusetts,Boston,Radiology Resident,Brigham & Women's Hospital
41,master,Prateek,https://www.kaggle.com/prateekagnihotri,3,15,3,58616,India,Delhi,New Delhi,Data Scientist,EXL
42,grandmaster,tereka,https://www.kaggle.com/tereka,7,21,4,58459,Japan,Kanagawa,Yokohama,Data Scientist,Acroquest Technology Co. Ltd.
43,master,Shujun,https://www.kaggle.com/shujun717,3,5,2,57145,United States,Texas,College Station,PhD student,Texas A&M University
44,master,Nanashi,https://www.kaggle.com/jesucristo,1,21,12,55453,United Kingdom,England,London,Alchemist,Kaggle
45,expert,andrekos,https://www.kaggle.com/andrekos,0,8,33,55268,Singapore,UNKOWN,UNKOWN,Senior Data Scientist,IAG
46,grandmaster,ZFTurbo,https://www.kaggle.com/zfturbo,24,25,10,54973,Russia,UNKOWN,Moscow,UNKOWN,IPPM RAS
47,master,LiamKirwin,https://www.kaggle.com/lpkirwin,2,2,1,54022,United Kingdom,England,London,Data Scientist,UNKOWN
48,grandmaster,sin,https://www.kaggle.com/underwearfitting,5,7,6,53567,United States,California,San Diego,UNKOWN,UNKOWN
49,master,kibuna,https://www.kaggle.com/kibuna,4,1,0,52815,Japan,Tokyo,Tokyo,Quant,UNKOWN
50,grandmaster,Light,https://www.kaggle.com/berserker408,7,12,5,52561,China,Beijing,Beijing,Quant,Quant
51,master,Random_prediction,https://www.kaggle.com/rytisva88,4,11,1,52283,United States,District of Columbia,Washington,NA,NA
52,master,avsanjay,https://www.kaggle.com/avsanjay,4,6,2,52103,United States,Arizona,Chandler,engineer,int
53,master,Kramarenko Vladislav,https://www.kaggle.com/vlomme,4,2,0,52036,Russia,UNKOWN,Saint Petersburg,-,-
54,master,KhanhVD,https://www.kaggle.com/duykhanh99,2,18,8,51850,Vietnam,Hanoi,Hanoi,Student,Ha Noi University of Science and Technology
55,grandmaster,ONODERA,https://www.kaggle.com/onodera,9,13,4,51468,Japan,Tokyo,Shibuya City,Senior Deep Learning Data Scientist,NVIDIA
56,master,IsaiahP,https://www.kaggle.com/pressman1,2,1,0,51121,United States,Virginia,Charlottesville,Machine Learning Engineer,UNKOWN
57,master,Ph0921,https://www.kaggle.com/ph0921,2,1,0,51011,Germany,Bavaria,Munich,Data Scientist,Khumbu.ai
58,grandmaster,Zidmie,https://www.kaggle.com/zidmie,7,3,1,50907,France,Auvergne-Rhône-Alpes,Lyon,UNKOWN,UNKOWN
59,grandmaster,tkm2261,https://www.kaggle.com/tkm2261,5,6,4,50779,Japan,UNKOWN,UNKOWN,CS PhD student,UCIrvine
60,grandmaster,Takoi,https://www.kaggle.com/takoihiraokazu,6,6,2,50590,Japan,Fukuoka,Fukuoka,Data Scientist,Rist
61,grandmaster,alijs,https://www.kaggle.com/alijs1,9,16,11,50336,Latvia,UNKOWN,Riga,Software Architect / Data Scientist,Gravity Team
62,grandmaster,Young,https://www.kaggle.com/mahluo,5,12,4,49984,China,Sichuan,Chengdu,Math,SCU
63,master,Mohsin hasan,https://www.kaggle.com/tezdhar,4,14,8,49932,India,Karnataka,Bengaluru,Data Scientist,OKCredit
64,master,Mohammed Rizin V K,https://www.kaggle.com/morizin,3,5,1,49287,India,Kerala,Malappuram,NA,NA
65,grandmaster,Rob Mulla,https://www.kaggle.com/robikscube,5,13,9,48114,United States,District of Columbia,Washington,Tom,o
66,grandmaster,beluga,https://www.kaggle.com/gaborfodor,14,11,12,48105,Hungary,UNKOWN,Budapest,Data Scientist,H2O.ai
67,grandmaster,Mike Kim,https://www.kaggle.com/mikeskim,7,40,32,47120,United States,California,San Francisco,Data Scientist,Stealth
68,master,fantastic_hirarin,https://www.kaggle.com/hiraiitsuki,3,4,1,46535,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
69,master,Kha Vo,https://www.kaggle.com/khahuras,8,8,0,46419,Australia,New South Wales,Sydney,UNKOWN,UNKOWN
70,grandmaster,Dmytro Poplavskiy,https://www.kaggle.com/dmytropoplavskiy,11,1,0,45635,Australia,Queensland,Brisbane,Software Engineer,Topcon Positioning Systems
71,master,Costas Voglis,https://www.kaggle.com/voglinio,5,25,10,45320,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
72,expert,Nat Bel ML Fun,https://www.kaggle.com/natbel4ml,0,12,21,45159,UNKOWN,UNKOWN,UNKOWN,San Francisco Bay Area,UNKOWN
73,grandmaster,outrunner,https://www.kaggle.com/outrunner,6,15,3,45013,Taiwan,UNKOWN,Taipei,Data Scientist,YUAN
74,grandmaster,Ouranos,https://www.kaggle.com/ouranos,6,25,13,44854,Greece,UNKOWN,Athens,Data Scientist,Nodalpoint Systems
75,master,Chun Ming Lee,https://www.kaggle.com/leecming,4,3,0,44686,Singapore,UNKOWN,UNKOWN,Data Science,H2O.ai
76,master,Sergio Manuel Papadakis,https://www.kaggle.com/socom20,4,0,1,44467,Argentina,Río Negro,San Carlos de Bariloche,IA and Nuclear Engineer,UNKOWN
77,master,poteman,https://www.kaggle.com/poteman,7,14,10,44351,China,Beijing,Beijing,Scientiest,Didi
78,grandmaster,YuryBolkonsky,https://www.kaggle.com/bolkonsky,8,20,10,44157,Russia,UNKOWN,Moscow,Data Science,Moscow State University
79,grandmaster,R Guo,https://www.kaggle.com/rguo97,5,7,1,43450,United States,Michigan,Ann Arbor,Student,Umich
80,grandmaster,Vicens Gaitan,https://www.kaggle.com/vicensgaitan,5,23,14,43271,Spain,Catalonia,Barcelona,Chief Data Scientist,Grupo AIA
81,master,hirune924,https://www.kaggle.com/hirune924,4,5,2,43076,Japan,Kanagawa,Yokohama,Researcher,NSSOL
82,master,Ilia Larchenko,https://www.kaggle.com/ilialar,1,15,9,42869,Thailand,Bangkok,Bangkok,Data Science Manager,Agoda
83,master,Ulrich G.,https://www.kaggle.com/ulrich07,1,6,13,42666,France,Île-de-France,Palaiseau,Student,ENS-CACHAN & ENSAE Paris-Tech
84,grandmaster,Khoi Nguyen,https://www.kaggle.com/suicaokhoailang,5,3,2,42482,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Phụ Hồ,Zalo
85,master,datasaurus,https://www.kaggle.com/anjum48,3,8,0,42221,United Kingdom,England,London,UNKOWN,UNKOWN
86,grandmaster,lyakaap,https://www.kaggle.com/lyakaap,8,4,3,41941,Japan,Tokyo,Tokyo,Data Scientist,DeNA
87,master,Gilles Vandewiele,https://www.kaggle.com/group16,4,3,2,41796,Belgium,Flanders,Ghent,Postdoc,Ghent University
88,expert,Ray Melius,https://www.kaggle.com/xabonum,0,7,10,41781,Belgium,Brussels,Brussels,Programmer,IT company
89,master,Isamu,https://www.kaggle.com/yamsam,5,6,3,41628,Japan,Kanagawa,Yokohama,Data Scientist,Canon Inc.
90,master,kambehmw,https://www.kaggle.com/kanbehmw,1,7,3,41541,Japan,Kanagawa,Yokohama,ML Engineer,ExaWizards
91,master,Prashant Kikani,https://www.kaggle.com/prashantkikani,1,2,16,41472,India,Karnataka,Bengaluru,Machine Learning,Embibe
92,master,Jiayang Gao,https://www.kaggle.com/nullrecurrent,3,4,1,41067,China,Zhejiang,Hangzhou,Gryffindor,Hogwarts
93,master,🐢 Jun Koda,https://www.kaggle.com/junkoda,3,2,1,40999,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
94,grandmaster,NguyenThanhNhan,https://www.kaggle.com/andy2709,7,13,2,40672,Vietnam,Ho Chi Minh City,Ho Chi Minh City,Data Scientist,Sprout.ai
95,grandmaster,Inoichan,https://www.kaggle.com/inoueu1,5,4,8,40453,Japan,Kyoto,Kyoto,PhD student,Kyoto University
96,master,See--,https://www.kaggle.com/seesee,3,15,6,40198,Germany,Berlin,Berlin,UNKOWN,UNKOWN
97,master,Antonio Marin,https://www.kaggle.com/amezet,1,8,11,40137,Spain,Andalusia,Seville,CEO,DSC Energy Analytics
98,expert,Marek Nurzynski,https://www.kaggle.com/marek3000,0,5,20,39867,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
99,grandmaster,Y.Nakama,https://www.kaggle.com/yasufuminakama,8,9,4,39826,Japan,Tokyo,Tokyo,Data Scientist,XXX
100,grandmaster,kenji,https://www.kaggle.com/knjcode,5,4,0,39576,Japan,Fukuoka,Fukuoka,Engineer,UNKOWN
101,master,Camaro,https://www.kaggle.com/bamps53,3,9,1,39243,Japan,Osaka,Osaka,ML Engineer,manufacturing company
102,grandmaster,Russ Wolfinger,https://www.kaggle.com/sasrdw,14,7,1,38664,United States,North Carolina,UNKOWN,UNKOWN,UNKOWN
103,master,Kɔuq Wang,https://www.kaggle.com/gmhost,2,16,8,38645,China,Guangdong Province,Shenzhen,None,None
104,expert,Andrij,https://www.kaggle.com/aikhmelnytskyy,1,1,13,38550,Ukraine,Lviv Oblast,Lviv,Appraiser,Termin
105,grandmaster,vecxoz,https://www.kaggle.com/vecxoz,5,15,8,38286,Ukraine,Dnipropetrovsk Oblast,Dnipro,Deep Learning Engineer,VecxozLab
106,master,RabotniKuma,https://www.kaggle.com/analokamus,3,3,2,38265,Japan,Tokyo,Tokyo,BEARtificial Intelligence,Aillis Inc.
107,master,kyazuki,https://www.kaggle.com/kyazuki,3,4,2,37587,Japan,Tokyo,Tokyo,Data Scientist,DeNA
108,master,makogarei,https://www.kaggle.com/snakayama,1,8,9,36771,Japan,Tokyo,Tokyo,Data Scientist ,Tokyo
109,master,Gleb,https://www.kaggle.com/bakeryproducts,3,0,0,36755,Russia,UNKOWN,Moscow,Deep Learning Engineer,MIPT
110,expert,Vijay,https://www.kaggle.com/watzisname,0,7,6,36698,India,Karnataka,Bengaluru,UNKOWN,Bangalore
111,master,عثمان,https://www.kaggle.com/authman,1,13,8,36624,United States,Texas,Irving,ML Underperformer,Meta | Healthtech
112,expert,yuricat,https://www.kaggle.com/yuricat,2,0,0,36517,Japan,Oita,Oita,AI Technology Advisor,quantum
113,expert,Manoj Prabhakar,https://www.kaggle.com/manojprabhaakr,0,4,16,36251,India,Karnataka,Bengaluru,Data Scientist,Philips
114,master,Mickey,https://www.kaggle.com/symyksr,3,24,12,36212,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
115,master,Patrick Yam,https://www.kaggle.com/wimwim,2,9,2,36167,Hong Kong,UNKOWN,Hong Kong,UNKOWN,UNKOWN
116,expert,Kishore M,https://www.kaggle.com/reachkishore,0,4,15,35958,India,Karnataka,Bengaluru,UNKOWN,UNKOWN
117,master,YujiAriyasu,https://www.kaggle.com/yujiariyasu,3,3,1,35933,Japan,Tokyo,Tokyo,Data Scientist,Aillis Inc.
118,grandmaster,charmq,https://www.kaggle.com/charmq,6,3,2,35884,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
119,expert,Robert Sturrock,https://www.kaggle.com/robertsturrock,1,1,0,35883,United Kingdom,England,London,Analyst,Bank of England
120,master,Denis Kanonik,https://www.kaggle.com/denisbsu,1,2,1,35870,Belarus,Minsk Region,Minsk,Head of department,Stealth Startup
121,grandmaster,Abhishek Thakur,https://www.kaggle.com/abhishek,20,36,22,35806,Norway,Rogaland,Stavanger,AutoNLP,Hugging Face
122,expert,Bo Peng,https://www.kaggle.com/bopengiowa,0,7,12,35707,United States,Iowa,Ames,UNKOWN,UNKOWN
123,master,Givan,https://www.kaggle.com/marbury,2,6,2,35305,China,Guangdong Province,Guangzhou,Student,Sun Yat-sen University
124,expert,Harijs Ceriņš,https://www.kaggle.com/harijscerins,0,5,15,35108,Latvia,UNKOWN,Līvāni,R&D Engineer,Lightguide
125,grandmaster,0ct0pus,https://www.kaggle.com/qiaoshiji,7,9,9,35100,China,Beijing,Beijing,LOOK,YOU
126,master,Ivan Panshin,https://www.kaggle.com/ivanpan,3,7,6,34961,Russia,Sverdlovsk Oblast,Yekaterinburg,Deep Learning Engineer,OmicEra
127,master,Eduardo Peynetti,https://www.kaggle.com/eduardopeynetti,1,2,0,34835,France,Pays de la Loire,Nantes,Student,Harvard Ext
128,expert,Dmitry Kozlov,https://www.kaggle.com/dkozlov,0,7,10,34787,Russia,UNKOWN,Moscow,UNKOWN,UNKOWN
129,expert,Eule,https://www.kaggle.com/eulenator,1,0,1,34453,Germany,Baden-Württemberg,Ulm,Software-Engineer,UNKOWN
130,master,Paulo Pinto,https://www.kaggle.com/paulorzp,1,12,17,34396,Brazil,State of Rio de Janeiro,Rio de Janeiro,System Analyst,Petrobras
131,grandmaster,Matt Motoki,https://www.kaggle.com/mmotoki,6,17,9,34354,United States,Hawaii,Honolulu,Data Scientist,Shifted Energy
132,master,Nguyen Quan Anh Minh,https://www.kaggle.com/dathudeptrai,1,4,1,34295,Vietnam,Ho Chi Minh City,Ho Chi Minh City,AI Engineer,Zalo
133,master,Fumihiro Kaneko,https://www.kaggle.com/sai11fkaneko,1,10,1,34236,Japan,Saitama,Saitama,Engineer,Automotive Industry
134,grandmaster,pudae,https://www.kaggle.com/pudae81,7,7,2,34230,South Korea,Seoul,Seoul,Software Engineer, Home
135,grandmaster,Liao,https://www.kaggle.com/alexanderliao,7,11,4,34039,United States,California,San Francisco,Machine Learning Lead,Praxis Pioneering
136,grandmaster,nosound,https://www.kaggle.com/zaharch,6,5,2,33912,Israel,Haifa District,Haifa,Ph.D. student,Technion
137,master,,https://www.kaggle.com/hengck23,5,13,6,33886,Singapore,UNKOWN,UNKOWN,Z by HP & NVIDIA Data Science Global Ambassador,UNKOWN
138,grandmaster,Iafoss,https://www.kaggle.com/iafoss,5,11,4,33877,United States,Maryland,Gaithersburg,Research Scientist,IAI
139,master,Art,https://www.kaggle.com/artkulak,1,4,4,33545,Russia,UNKOWN,Moscow,Enterpreneur / ML Engineer,World
140,master,hoxosh,https://www.kaggle.com/cashfeg,4,18,7,33466,Japan,Tokyo,Shibuya City,General Manager of Data Science Dept. ,DeNA
141,master,Shiro,https://www.kaggle.com/ludovick,4,6,4,33295,France,Île-de-France,Paris,AI Engineer,UNKOWN
142,grandmaster,KaizaburoChubachi,https://www.kaggle.com/zaburo,5,5,1,33282,Japan,Tokyo,Tokyo,Engineer,Preferred Networks
143,expert,Boooooooooow,https://www.kaggle.com/booooooow,1,1,0,33152,United States,Iowa,Cedar Falls,Data Scientist,o.o
144,expert,definitelynotB,https://www.kaggle.com/callmeb,1,1,3,32974,Italy,Lombardy,Milan,Dataclown,the beach
145,grandmaster,Fatih Ozturk,https://www.kaggle.com/fatihozturk,8,7,2,32862,Turkey,Istanbul,Istanbul,Data Scientist,H2O
146,master,JohnM,https://www.kaggle.com/jpmiller,1,10,21,32822,United States,Texas,Fort Worth,Customer Data Scientist,H2O.ai
147,grandmaster,mlandry,https://www.kaggle.com/mlandry,8,29,19,32711,United States,Texas,Austin,Data Scientist,H2O.ai
148,grandmaster,Eduardo Rocha de Andrade,https://www.kaggle.com/arc144,5,13,0,32385,Brazil,State of São Paulo,Campinas,Senior Data Scientist,Sprout.ai
149,expert,fff,https://www.kaggle.com/abbccaabb,0,5,9,32158,Japan,Hyogo,Kobe,a,a
150,master,Mark Peng,https://www.kaggle.com/markpeng,3,12,10,31836,Taiwan,UNKOWN,UNKOWN,Data Scientist,UNKOWN
151,grandmaster,SeuTao,https://www.kaggle.com/shentao,11,4,2,31718,China,Guangdong Province,Shenzhen,DATA SCIENCE,HOME
152,grandmaster,mamas,https://www.kaggle.com/mamasinkgs,5,0,0,31625,Japan,Tokyo,Tokyo,none ,kgs go server
153,expert,Minh Phan,https://www.kaggle.com/minhnhatphan,1,0,1,31432,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
154,master,Jie Wu,https://www.kaggle.com/lftuwujie,3,18,8,31297,United Kingdom,England,London,Lead Data Scientist,Starcom
155,grandmaster,Oleg Yaroshevskiy,https://www.kaggle.com/yaroshevskiy,5,14,1,31293,Ukraine,UNKOWN,Kyiv,Data Scientist,Stealth Mode Startup
156,master,Ynot,https://www.kaggle.com/songwonho,5,8,2,31217,South Korea,Seoul,Seoul,AI Global Residency,UPSTAGE AI
157,expert,kojimar,https://www.kaggle.com/kojimar,0,5,7,31200,Japan,Tokyo,Tokyo,One sample,human being
158,master,namakemono,https://www.kaggle.com/namakemono,1,3,7,31058,Japan,Tokyo,Tokyo,Engineer,MNES
159,expert,BIZEN,https://www.kaggle.com/hiro5299834,0,4,5,30948,Japan,Okayama,Bizen,UNKOWN,UNKOWN
160,grandmaster,Weimin Wang,https://www.kaggle.com/weimin,12,8,4,30910,United States,Massachusetts,Boston,UNKOWN,UNKOWN
161,master,Mingjie Wang,https://www.kaggle.com/xiaowangiiiii,1,3,5,30680,China,Guangdong Province,Zhuhai, Mphil, UIC
162,master,digimagi,https://www.kaggle.com/digimagi,1,2,5,30565,Japan,Kanagawa,Chigasaki,Data Scientist,Life Insurance Company
163,grandmaster,Ern,https://www.kaggle.com/erniechiew,6,10,1,30556,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,UNKOWN,UNKOWN
164,expert,FGPC,https://www.kaggle.com/projdev,0,7,11,30518,Christmas Island,UNKOWN,UNKOWN,kaggler,kaggle
165,master,Alvor,https://www.kaggle.com/allvor,4,15,4,30493,Poland,Masovian Voivodeship,Warsaw,Data Scientist, 
166,master,zzy,https://www.kaggle.com/zzy990106,2,5,4,30478,China,Beijing,Beijing,Master,Peking University
167,master,Alex,https://www.kaggle.com/lihuajing,3,9,2,30423,China,Beijing,Beijing,Data Minning,None
168,expert,Vincent Debout,https://www.kaggle.com/vdebout,1,1,0,30405,France,Occitanie,Toulouse,UNKOWN,UNKOWN
169,expert,Naruhiko Nakanishi,https://www.kaggle.com/grapestone5321,0,0,9,30374,Japan,Hiroshima,Hiroshima,Student,Udacity
170,master,GFHS,https://www.kaggle.com/cwellszhang,3,1,1,30367,China,Shanghai,Shanghai,Guy,SJTU
171,master,Wojtek Rosa,https://www.kaggle.com/wrrosa,1,2,0,30334,Poland,Lublin Voivodeship,Lublin,Assistant,Lublin University Technology
172,grandmaster,chlxyd,https://www.kaggle.com/chlxyd,6,13,1,30315,China,Beijing,Beijing,RSDE,Microsoft Research Asia
173,grandmaster,Vlad Golubev,https://www.kaggle.com/golubev,7,10,11,30308,Vietnam,Hanoi,Hanoi,ML Engineer,FPT.ai
174,expert,Kamal Das <on a break from Kaggle>,https://www.kaggle.com/kmldas,0,2,4,30159,India,Odisha,Balasore,Learning,Everywhere
175,grandmaster,Kyle Lee,https://www.kaggle.com/kylelee,9,10,3,30035,Malaysia,Penang,George Town,UNKOWN,UNKOWN
176,grandmaster,daishu,https://www.kaggle.com/daishu,8,6,1,30028,China,Fujian,Xiamen,Exploring neural networks,UNKOWN
177,master,scumed,https://www.kaggle.com/scusywxy,6,0,2,29943,China,Sichuan,Chengdu,Master,Sichuan University
178,expert,Miroslav Valan,https://www.kaggle.com/valanm,0,7,14,29778,Sweden,Stockholm County,Stockholm,veterinarian,UNKOWN
179,master,Luca Massaron,https://www.kaggle.com/lucamassaron,4,36,45,29681,Italy,Veneto,Verona,Data Science & Modelling Senior Expert,illimity Bank
180,grandmaster,n01z3,https://www.kaggle.com/drn01z3,12,20,6,29562,Russia,UNKOWN,Moscow,Head of Computer Vision Platform,SberDevices
181,expert,Chanran Kim,https://www.kaggle.com/seriousran,0,7,9,29558,South Korea,Seoul,Seoul,Builder,PseudoLab
182,expert,Wei Hao Khoong,https://www.kaggle.com/khoongweihao,0,6,9,29173,Singapore,UNKOWN,Singapore,Data Scientist,NTT Ltd.
183,grandmaster,Hidehisa Arai,https://www.kaggle.com/hidehisaarai1213,6,5,5,29056,Japan,Tokyo,Tokyo,ML Engineer,Recruit Co. Ltd
184,expert,SeshuRajuP 🧘‍♂️,https://www.kaggle.com/seshurajup,0,7,6,28953,India,Telangana,Hyderabad,Senior Engineering Manager,Dolcera
185,grandmaster,shimacos,https://www.kaggle.com/shimacos,5,3,4,28925,Japan,Tokyo,Shibuya City,Data Scientist,DeNA/Mobility Technologies
186,master,Ryan Wong,https://www.kaggle.com/taggatle,1,3,1,28871,United Kingdom,England,Guildford,PhD Student, University of Surrey
187,master,Mr_KnowNothing,https://www.kaggle.com/tanulsingh077,2,11,3,28856,United States,California,California City,Applied AI Research Engineer,LevelAI
188,master,start,https://www.kaggle.com/startjapan,1,3,0,28733,Japan,Hiroshima,Hiroshima,Med Student,Hiroshima Univ.
189,grandmaster,Branden Murray,https://www.kaggle.com/brandenkmurray,8,20,5,28693,United States,California,UNKOWN,Data Scientist,h2o.ai
190,master,Yirun Zhang,https://www.kaggle.com/gogo827jz,1,3,3,28660,United Kingdom,England,London, PhD in Telecommunications,King's College London
191,master,Ethan,https://www.kaggle.com/chenxin1991,2,5,3,28444,China,Guangdong Province,Guangzhou,Data mining,Netease
192,expert,AkiraIshikawa,https://www.kaggle.com/akiraishikawa,0,6,5,28391,Japan,UNKOWN,UNKOWN,UNKOWN,UNKOWN
193,grandmaster,Azat Davletshin,https://www.kaggle.com/davletag,5,2,2,28314,Russia,UNKOWN,Moscow,Senior Deep Learning Engineer,NTechLab
194,master,Sergey Bryansky,https://www.kaggle.com/sggpls,5,10,5,28201,Russia,UNKOWN,Moscow,Data 💪Wrestler,void*
195,grandmaster,Yauhen Babakhin,https://www.kaggle.com/ybabakhin,9,4,6,28075,Belarus,Minsk Region,Minsk,Senior Data Scientist,H2O.ai
196,expert,Mark Conway,https://www.kaggle.com/mconway,0,1,4,27834,United States,UNKOWN,UNKOWN,Data Scientist,Scottfree Analytics
197,grandmaster,narsil,https://www.kaggle.com/narsil,6,10,0,27833,Poland,Masovian Voivodeship,Warsaw,Head of Data Science,AdColony
198,expert,Mukharbek Organokov,https://www.kaggle.com/muhakabartay,0,6,8,27594,France,Île-de-France,Paris,Data Scientist,Kepler-62f
199,grandmaster,Silogram,https://www.kaggle.com/psilogram,17,31,12,27198,Switzerland,Zurich,Zürich,Freelance data scientist,Self-employed
200,grandmaster,KF,https://www.kaggle.com/kfujikawa,5,1,0,27061,Japan,Tokyo,Tokyo,Machine Learning Engineer,DeNA
201,expert,Shuntaro Tanaka,https://www.kaggle.com/shuntarotanaka,0,7,4,26942,Japan,Tokyo,Tokyo,UNKOWN,UNKOWN
